,db_path,generated_sql,gold_sql,question,isCorrect
4228,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Location_Code 
FROM Document_Locations 
GROUP BY Location_Code 
ORDER BY COUNT(Document_ID) DESC 
LIMIT 1;",SELECT location_code FROM Document_locations GROUP BY location_code ORDER BY count(*) DESC LIMIT 1,What is the location code with the most documents?,True
4229,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Location_Code
FROM Document_Locations
GROUP BY Location_Code
ORDER BY COUNT(Document_ID) DESC
LIMIT 1;",SELECT location_code FROM Document_locations GROUP BY location_code ORDER BY count(*) DESC LIMIT 1,Find the code of the location with the largest number of documents.,True
4230,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Location_Code 
FROM Document_Locations 
GROUP BY Location_Code 
HAVING COUNT(Document_ID) >= 3;",SELECT location_code FROM Document_locations GROUP BY location_code HAVING count(*)  >=  3,Show the location codes with at least 3 documents.,True
4231,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT 
    rl.Location_Code,
    rl.Location_Name
FROM 
    Document_Locations dl
JOIN 
    Ref_Locations rl ON dl.Location_Code = rl.Location_Code
GROUP BY 
    dl.Location_Code, rl.Location_Name
HAVING 
    COUNT(dl.Document_ID) >= 3;",SELECT location_code FROM Document_locations GROUP BY location_code HAVING count(*)  >=  3,What are the codes of the locations with at least three documents?,False
4232,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT 
    rl.Location_Name,
    rl.Location_Code,
    COUNT(ad.Document_ID) AS Document_Count
FROM 
    Ref_Locations rl
JOIN 
    Document_Locations dl ON rl.Location_Code = dl.Location_Code
JOIN 
    All_Documents ad ON dl.Document_ID = ad.Document_ID
GROUP BY 
    rl.Location_Name, rl.Location_Code
ORDER BY 
    Document_Count ASC
LIMIT 1;","SELECT T2.location_name ,  T1.location_code FROM Document_locations AS T1 JOIN Ref_locations AS T2 ON T1.location_code  =  T2.location_code GROUP BY T1.location_code ORDER BY count(*) ASC LIMIT 1",Show the location name and code with the least documents.,False
4233,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT rl.Location_Name, rl.Location_Code 
FROM Ref_Locations rl
JOIN Document_Locations dl ON rl.Location_Code = dl.Location_Code
GROUP BY rl.Location_Code, rl.Location_Name
ORDER BY COUNT(dl.Document_ID) ASC
LIMIT 1;","SELECT T2.location_name ,  T1.location_code FROM Document_locations AS T1 JOIN Ref_locations AS T2 ON T1.location_code  =  T2.location_code GROUP BY T1.location_code ORDER BY count(*) ASC LIMIT 1",What are the name and code of the location with the smallest number of documents?,True
4234,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT 
    e1.Employee_Name AS Authorised_Destruction_Employee,
    e2.Employee_Name AS Destroyed_Employee
FROM 
    Documents_to_be_Destroyed dtd
JOIN 
    Employees e1 ON dtd.Destruction_Authorised_by_Employee_ID = e1.Employee_ID
JOIN 
    Employees e2 ON dtd.Destroyed_by_Employee_ID = e2.Employee_ID;
The column label 'Employee_Name' is not unique.","SELECT T2.employee_name ,  T3.employee_name FROM Documents_to_be_destroyed AS T1 JOIN Employees AS T2 ON T1.Destruction_Authorised_by_Employee_ID = T2.employee_id JOIN Employees AS T3 ON T1.Destroyed_by_Employee_ID = T3.employee_id;",What are the names of the employees who authorised the destruction and the employees who destroyed the corresponding documents?,False
4235,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT 
    e1.Employee_Name AS Authorization_Employee,
    e2.Employee_Name AS Destruction_Employee
FROM 
    Documents_to_be_Destroyed dtd
JOIN 
    Employees e1 ON dtd.Destruction_Authorised_by_Employee_ID = e1.Employee_ID
JOIN 
    Employees e2 ON dtd.Destroyed_by_Employee_ID = e2.Employee_ID;
The column label 'Employee_Name' is not unique.","SELECT T2.employee_name ,  T3.employee_name FROM Documents_to_be_destroyed AS T1 JOIN Employees AS T2 ON T1.Destruction_Authorised_by_Employee_ID = T2.employee_id JOIN Employees AS T3 ON T1.Destroyed_by_Employee_ID = T3.employee_id;",List the names of the employees who authorized the destruction of documents and the employees who destroyed the corresponding documents.,False
4236,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT 
    e.Employee_ID,
    COUNT(d.Document_ID) AS Number_of_Document_Destruction_Authorised
FROM 
    Employees e
LEFT JOIN 
    Documents_to_be_destroyed d ON e.Employee_ID = d.Destruction_Authorised_by_Employee_ID
GROUP BY 
    e.Employee_ID;","SELECT Destruction_Authorised_by_Employee_ID ,  count(*) FROM Documents_to_be_destroyed GROUP BY Destruction_Authorised_by_Employee_ID",Show the id of each employee and the number of document destruction authorised by that employee.,False
4237,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Employees.Employee_ID, COUNT(Documents_to_be_Destroyed.Document_ID) AS Number_of_Document_Destruction_Authorised
FROM Employees
LEFT JOIN Documents_to_be_Destroyed ON Employees.Employee_ID = Documents_to_be_Destroyed.Destruction_Authorised_by_Employee_ID
GROUP BY Employees.Employee_ID;","SELECT Destruction_Authorised_by_Employee_ID ,  count(*) FROM Documents_to_be_destroyed GROUP BY Destruction_Authorised_by_Employee_ID",What are the id of each employee and the number of document destruction authorised by that employee?,False
4238,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT 
    e.Employee_ID, 
    COUNT(d.Destroyed_by_Employee_ID) AS Number_of_Documents_Destroyed
FROM 
    Employees e
JOIN 
    Documents_to_be_destroyed d ON e.Employee_ID = d.Destroyed_by_Employee_ID
GROUP BY 
    e.Employee_ID;","SELECT Destroyed_by_Employee_ID ,  count(*) FROM Documents_to_be_destroyed GROUP BY Destroyed_by_Employee_ID",Show the employee ids and the number of documents destroyed by each employee.,False
4239,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Destroyed_by_Employee_ID, COUNT(Document_ID) AS Number_of_Documents_Destroyed
FROM Documents_to_be_destroyed
GROUP BY Destroyed_by_Employee_ID;","SELECT Destroyed_by_Employee_ID ,  count(*) FROM Documents_to_be_destroyed GROUP BY Destroyed_by_Employee_ID",What are the id of each employee and the number of document destroyed by that employee?,False
4240,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT Employee_ID FROM Employees WHERE Employee_ID NOT IN (SELECT Destruction_Authorised_by_Employee_ID FROM Documents_to_be_destroyed);,SELECT employee_id FROM Employees EXCEPT SELECT Destruction_Authorised_by_Employee_ID FROM Documents_to_be_destroyed,Show the ids of the employees who don't authorize destruction for any document.,True
4241,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT Employee_ID FROM Employees WHERE Employee_ID NOT IN (SELECT Destruction_Authorised_by_Employee_ID FROM Documents_to_be_Destroyed);,SELECT employee_id FROM Employees EXCEPT SELECT Destruction_Authorised_by_Employee_ID FROM Documents_to_be_destroyed,Which employees do not authorize destruction for any document? Give me their employee ids.,True
4242,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Destruction_Authorised_by_Employee_ID
FROM Documents_to_be_destroyed;",SELECT DISTINCT Destruction_Authorised_by_Employee_ID FROM Documents_to_be_destroyed,Show the ids of all employees who have authorized destruction.,False
4243,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT Destruction_Authorised_by_Employee_ID FROM Documents_to_be_Destroyed;,SELECT DISTINCT Destruction_Authorised_by_Employee_ID FROM Documents_to_be_destroyed,What are the ids of all the employees who authorize document destruction?,False
4244,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Destroyed_by_Employee_ID
FROM Documents_to_be_Destroyed;",SELECT DISTINCT Destroyed_by_Employee_ID FROM Documents_to_be_destroyed,Show the ids of all employees who have destroyed a document.,False
4245,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT Destroyed_by_Employee_ID FROM Documents_to_be_Destroyed;,SELECT DISTINCT Destroyed_by_Employee_ID FROM Documents_to_be_destroyed,What are the ids of all the employees who have destroyed documents?,False
4246,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT Employee_ID FROM Employees WHERE Employee_ID NOT IN (SELECT Destroyed_by_Employee_ID FROM Documents_to_be_destroyed);,SELECT employee_id FROM Employees EXCEPT SELECT Destroyed_by_Employee_ID FROM Documents_to_be_destroyed,Show the ids of all employees who don't destroy any document.,True
4247,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT Employee_ID FROM Employees WHERE Employee_ID NOT IN (SELECT Destroyed_by_Employee_ID FROM Documents_to_be_destroyed);,SELECT employee_id FROM Employees EXCEPT SELECT Destroyed_by_Employee_ID FROM Documents_to_be_destroyed,Which employees do not destroy any document? Find their employee ids.,True
4248,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT DISTINCT Destroyed_by_Employee_ID 
FROM Documents_to_be_Destroyed
UNION
SELECT DISTINCT Destruction_Authorised_by_Employee_ID 
FROM Documents_to_be_destroyed;",SELECT Destroyed_by_Employee_ID FROM Documents_to_be_destroyed UNION SELECT Destruction_Authorised_by_Employee_ID FROM Documents_to_be_destroyed,Show the ids of all employees who have either destroyed a document or made an authorization to do this.,True
4249,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT 
    DISTINCT d.Destroyed_by_Employee_ID
FROM 
    Documents_to_be_destroyed d
UNION
SELECT 
    DISTINCT d.Destruction_Authorised_by_Employee_ID
FROM 
    Documents_to_be_destroyed d;",SELECT Destroyed_by_Employee_ID FROM Documents_to_be_destroyed UNION SELECT Destruction_Authorised_by_Employee_ID FROM Documents_to_be_destroyed,Which employees have either destroyed a document or made an authorization to do so? Return their employee ids.,True
4250,spider_data/database/club_1/club_1.sqlite,SELECT COUNT(*) AS NumberOfClubs FROM Club;,SELECT count(*) FROM club,How many clubs are there?,False
4251,spider_data/database/club_1/club_1.sqlite,SELECT COUNT(*) FROM Club;,SELECT count(*) FROM club,Count the total number of clubs.,False
4252,spider_data/database/club_1/club_1.sqlite,SELECT ClubName FROM Club;,SELECT clubname FROM club,What are the names of all clubs?,True
4253,spider_data/database/club_1/club_1.sqlite,SELECT ClubName FROM Club;,SELECT clubname FROM club,Give me the name of each club.,True
4254,spider_data/database/club_1/club_1.sqlite,SELECT COUNT(*) AS TotalStudents FROM Student;,SELECT count(*) FROM student,How many students are there?,False
4255,spider_data/database/club_1/club_1.sqlite,SELECT COUNT(*) AS TotalStudents FROM Student;,SELECT count(*) FROM student,Count the total number of students.,False
4256,spider_data/database/club_1/club_1.sqlite,SELECT Fname FROM Student;,SELECT DISTINCT fname FROM student,What are the first names of all the students?,False
4257,spider_data/database/club_1/club_1.sqlite,SELECT Fname FROM Student;,SELECT DISTINCT fname FROM student,Find each student's first name.,False
4258,spider_data/database/club_1/club_1.sqlite,"SELECT Student.LName FROM Student 
JOIN Member_of_club ON Student.StuID = Member_of_club.StuID 
JOIN Club ON Member_of_club.ClubID = Club.ClubID 
WHERE Club.ClubName = 'Bootup Baltimore';","SELECT t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore""","Find the last names of the members of the club ""Bootup Baltimore"".",True
4259,spider_data/database/club_1/club_1.sqlite,SELECT S.LName FROM Student AS S JOIN Member_of_club AS M ON S.StuID = M.StuID JOIN Club AS C ON M.ClubID = C.ClubID WHERE C.ClubName = 'Bootup Baltimore',"SELECT t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore""","Who are the members of the club named ""Bootup Baltimore""? Give me their last names.",True
4260,spider_data/database/club_1/club_1.sqlite,SELECT S.LName FROM Student AS S JOIN Member_of_club AS M ON S.StuID = M.StuID JOIN Club AS C ON M.ClubID = C.ClubID WHERE C.ClubName = 'Hopkins Student Enterprises',"SELECT t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Hopkins Student Enterprises""","Who are the members of the club named ""Hopkins Student Enterprises""? Show the last name.",True
4261,spider_data/database/club_1/club_1.sqlite,"SELECT S.LName
FROM Student S
JOIN Member_of_club MOC ON S.StuID = MOC.StuID
JOIN Club C ON MOC.ClubID = C.ClubID
WHERE C.ClubName = 'Hopkins Student Enterprises';","SELECT t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Hopkins Student Enterprises""","Return the last name for the members of the club named ""Hopkins Student Enterprises"".",True
4262,spider_data/database/club_1/club_1.sqlite,SELECT COUNT(*) AS MemberCount FROM Member_of_club WHERE ClubID = (SELECT ClubID FROM Club WHERE ClubName = 'Tennis Club');,"SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Tennis Club""","How many members does the club ""Tennis Club"" has?",False
4263,spider_data/database/club_1/club_1.sqlite,SELECT COUNT(*) FROM Member_of_club WHERE ClubID = (SELECT ClubID FROM Club WHERE ClubName = 'Tennis Club');,"SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Tennis Club""","Count the members of the club ""Tennis Club"".",False
4264,spider_data/database/club_1/club_1.sqlite,"SELECT COUNT(*) AS NumberOfMembers
FROM Member_of_club
WHERE ClubID = (
    SELECT ClubID FROM Club WHERE ClubName = 'Pen and Paper Gaming'
);","SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Pen and Paper Gaming""","Find the number of members of club ""Pen and Paper Gaming"".",False
4265,spider_data/database/club_1/club_1.sqlite,"SELECT COUNT(*) 
FROM Member_of_club 
WHERE ClubID = (SELECT ClubID FROM Club WHERE ClubName = 'Pen and Paper Gaming');","SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Pen and Paper Gaming""","How many people have membership in the club ""Pen and Paper Gaming""?",False
4266,spider_data/database/club_1/club_1.sqlite,"SELECT COUNT(ClubID) AS NumberOfClubs
FROM Member_of_club
WHERE StuID = (SELECT StuID FROM Student WHERE Fname = 'Linda' AND LName = 'Smith');","SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.fname  =  ""Linda"" AND t3.lname  =  ""Smith""","How many clubs does ""Linda Smith"" belong to?",False
4267,spider_data/database/club_1/club_1.sqlite,"SELECT COUNT(ClubID) AS NumberOfClubs
FROM Member_of_club
WHERE StuID = (SELECT StuID FROM Student WHERE Fname = 'Linda' AND LName = 'Smith');","SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.fname  =  ""Linda"" AND t3.lname  =  ""Smith""","How many clubs does ""Linda Smith"" have membership for?",False
4268,spider_data/database/club_1/club_1.sqlite,"SELECT COUNT(DISTINCT ClubID) AS NumberOfClubs
FROM Member_of_club
WHERE StuID = (SELECT StuID FROM Student WHERE Fname = 'Tracy' AND Lname = 'Kim');","SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.fname  =  ""Tracy"" AND t3.lname  =  ""Kim""","Find the number of clubs where ""Tracy Kim"" is a member.",False
4269,spider_data/database/club_1/club_1.sqlite,"To find out how many clubs ""Tracy Kim"" is a member of, you can use the following SQL query:


SELECT COUNT(DISTINCT ClubID)
FROM Member_of_club AS MOC
JOIN Student AS S ON MOC.StuID = S.StuID
WHERE S.Fname = 'Tracy' AND S.LName = 'Kim';


This query joins the `Member_of_club` table with the `Student` table on the `StuID` column, filters for students named ""Tracy Kim"", and counts the distinct `ClubID`s to determine how many clubs she is a member of.
Execution failed on sql 'To find out how many clubs ""Tracy Kim"" is a member of, you can use the following SQL query:


SELECT COUNT(DISTINCT ClubID)
FROM Member_of_club AS MOC
JOIN Student AS S ON MOC.StuID = S.StuID
WHERE S.Fname = 'Tracy' AND S.LName = 'Kim';


This query joins the `Member_of_club` table with the `Student` table on the `StuID` column, filters for students named ""Tracy Kim"", and counts the distinct `ClubID`s to determine how many clubs she is a member of.': near ""To"": syntax error","SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.fname  =  ""Tracy"" AND t3.lname  =  ""Kim""","For how many clubs is ""Tracy Kim"" a member?",False
