Unnamed: 0,db_path,generated_sql,gold_sql,question,isCorrect,response
918,spider_data/test_database/boat_1/boat_1.sqlite,"SELECT T1.name,  T1.age FROM sailors AS T1 JOIN boats AS T2 ON T1.sid  =  T2.sid ORDER BY T2.rating DESC","SELECT name ,  age FROM Sailors ORDER BY rating DESC",What are the names and ages of all sailors sorted by decreasing rating?,False,"SELECT T1.name,  T1.age FROM sailors AS T1 JOIN boats AS T2 ON T1.sid  =  T2.sid ORDER BY T2.rating DESC"
919,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT Model FROM headphone ORDER BY Price DESC LIMIT 1,SELECT model FROM headphone ORDER BY price DESC LIMIT 1,Find the model of the most expensive headphone.,True,SELECT Model FROM headphone ORDER BY Price DESC LIMIT 1
920,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT Model FROM headphone ORDER BY Price DESC LIMIT 1,SELECT model FROM headphone ORDER BY price DESC LIMIT 1,Which headphone model has the highest price?,True,SELECT Model FROM headphone ORDER BY Price DESC LIMIT 1
921,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT DISTINCT Model FROM headphone ORDER BY Model,SELECT DISTINCT model FROM headphone ORDER BY model,List all different headphone models in the alphabetical order.,True,SELECT DISTINCT Model FROM headphone ORDER BY Model
922,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT DISTINCT model FROM headphone ORDER BY model,SELECT DISTINCT model FROM headphone ORDER BY model,Return the list of distinct headphone models ordered alphabetically.,True,SELECT DISTINCT model FROM headphone ORDER BY model
923,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT Class FROM headphone GROUP BY Class ORDER BY COUNT(*) DESC LIMIT 1,SELECT CLASS FROM headphone GROUP BY CLASS ORDER BY count(*) DESC LIMIT 1,Which headphone class is the most common one?,True,SELECT Class FROM headphone GROUP BY Class ORDER BY COUNT(*) DESC LIMIT 1
924,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT Class FROM headphone GROUP BY Class ORDER BY COUNT(*) DESC LIMIT 1,SELECT CLASS FROM headphone GROUP BY CLASS ORDER BY count(*) DESC LIMIT 1,Which headphone class contains the most headphones?,True,SELECT Class FROM headphone GROUP BY Class ORDER BY COUNT(*) DESC LIMIT 1
925,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT CLASS FROM headphone GROUP BY CLASS HAVING count(*)  >  2,SELECT CLASS FROM headphone GROUP BY CLASS HAVING count(*)  >  2,Which headphone class does have more than two headphones?,True,SELECT CLASS FROM headphone GROUP BY CLASS HAVING count(*)  >  2
926,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT CLASS FROM headphone GROUP BY CLASS HAVING COUNT(*) <= 2,SELECT CLASS FROM headphone GROUP BY CLASS HAVING count(*)  >  2,Find the headphone class that does not contain more than two headphones.,False,SELECT CLASS FROM headphone GROUP BY CLASS HAVING COUNT(*)  <= 2
927,spider_data/test_database/headphone_store/headphone_store.sqlite,"SELECT count(*),  CLASS FROM headphone WHERE Price  >  200 GROUP BY CLASS","SELECT count(*) ,  CLASS FROM headphone WHERE price  >  200 GROUP BY CLASS",Find the number of headphones with a price higher than 200 for each class.,True,"SELECT count(*),  CLASS FROM headphone WHERE Price  >  200 GROUP BY CLASS"
928,spider_data/test_database/headphone_store/headphone_store.sqlite,"SELECT count(*),  T1.Model FROM headphone AS T1 JOIN stock AS T2 ON T1.headphone_id  =  T2.headphone_id WHERE T1.price  >  200 GROUP BY T1.Model","SELECT count(*) ,  CLASS FROM headphone WHERE price  >  200 GROUP BY CLASS",How many headphones cost more than 200 for each headphone class?,False,"SELECT count(*),  T1.Model FROM headphone AS T1 JOIN stock AS T2 ON T1.headphone_id  =  T2.headphone_id WHERE T1.price  >  200 GROUP BY T1.headphone_id"
929,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT count(DISTINCT Earpads) FROM headphone,SELECT count(DISTINCT earpads) FROM headphone,how many different earpads are there?,True,SELECT count(DISTINCT Earpads) FROM headphone
930,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT count(DISTINCT Earpads) FROM headphone,SELECT count(DISTINCT earpads) FROM headphone,Count the number of different earpads.,True,SELECT count(DISTINCT Earpads) FROM headphone
931,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT Earpads FROM headphone ORDER BY Earpads DESC LIMIT 2,SELECT earpads FROM headphone GROUP BY earpads ORDER BY count(*) DESC LIMIT 2,Find the top 2 earpads that are mostly used.,False,SELECT Earpads FROM headphone ORDER BY Quantity DESC LIMIT 2
932,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT Earpads FROM headphone ORDER BY Quantity DESC LIMIT 2,SELECT earpads FROM headphone GROUP BY earpads ORDER BY count(*) DESC LIMIT 2,What are the top 2 earpads in terms of the number of headphones using them?,False,SELECT Earpads FROM headphone ORDER BY Quantity DESC LIMIT 2
933,spider_data/test_database/headphone_store/headphone_store.sqlite,"SELECT model,  CLASS,  Construction FROM headphone ORDER BY price LIMIT 1","SELECT model ,  CLASS ,  construction FROM headphone ORDER BY price LIMIT 1","What are the model, class, and construction of the cheapest headphone?",True,"SELECT model,  CLASS,  Construction FROM headphone ORDER BY price LIMIT 1"
934,spider_data/test_database/headphone_store/headphone_store.sqlite,"SELECT Model,  CLASS,  Construction FROM headphone ORDER BY Price LIMIT 1","SELECT model ,  CLASS ,  construction FROM headphone ORDER BY price LIMIT 1","Find the model, class, and construction of the headphone with the lowest price.",True,"SELECT Model,  CLASS,  Construction FROM headphone ORDER BY Price LIMIT 1"
935,spider_data/test_database/headphone_store/headphone_store.sqlite,"SELECT AVG(Price),  Construction FROM headphone GROUP BY Construction","SELECT construction ,  avg(price) FROM headphone GROUP BY construction",Find the average price for each headphone construction.,False,"SELECT AVG(Price),  Construction FROM headphone GROUP BY Construction"
936,spider_data/test_database/headphone_store/headphone_store.sqlite,"SELECT avg(price),  construction FROM headphone GROUP BY construction","SELECT construction ,  avg(price) FROM headphone GROUP BY construction",How much does headphones cost on average for each headphone construction?,False,"SELECT avg(price),  construction FROM headphone GROUP BY construction"
937,spider_data/test_database/headphone_store/headphone_store.sqlite,"SELECT Class FROM headphone AS T1 JOIN stock AS T2 ON T1.headphone_id  =  T2.headphone_id WHERE T2.earpads  =  ""Bowls"" INTERSECT SELECT Class FROM headphone AS T1 JOIN stock AS T2 ON T1.headphone_id  =  T2.headphone_id WHERE T2.earpads  =  ""Comfort Pads""",SELECT CLASS FROM headphone WHERE earpads  =  'Bowls' INTERSECT SELECT CLASS FROM headphone WHERE earpads  =  'Comfort Pads',"Which headphone classes have both headphones with ""Bowls"" and headphones with ""Comfort Pads"" earpads?",False,"SELECT Class FROM headphone AS T1 JOIN stock AS T2 ON T1.headphone_id  =  T2.headphone_id WHERE T2.earpads  =  ""Bowls"" INTERSECT SELECT Class FROM headphone AS T1 JOIN stock AS T2 ON T1.headphone_id  =  T2.headphone_id WHERE T2.earpads  =  ""Comfort Pads"""
938,spider_data/test_database/headphone_store/headphone_store.sqlite,"SELECT Class FROM headphone WHERE Earpads  =  ""Bowls"" INTERSECT SELECT Class FROM headphone WHERE Earpads  =  ""Comfort Pads""",SELECT CLASS FROM headphone WHERE earpads  =  'Bowls' INTERSECT SELECT CLASS FROM headphone WHERE earpads  =  'Comfort Pads',"Find the headphone classes that contain both headphones using ""Bowls"" earpads and headphones using ""Comfort Pads"" earpads.",True,"SELECT Class FROM headphone WHERE Earpads  =  ""Bowls"" INTERSECT SELECT Class FROM headphone WHERE Earpads  =  ""Comfort Pads"""
939,spider_data/test_database/headphone_store/headphone_store.sqlite,"SELECT Earpads FROM headset WHERE Construction!=  ""Plastic""",SELECT earpads FROM headphone EXCEPT SELECT earpads FROM headphone WHERE construction  =  'Plastic',Which earpads never use plastic construction?,False,"SELECT Earpads FROM headphone WHERE Construction!=  ""Plastic"""
940,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT Earpads FROM headphone WHERE Construction!='Plastic',SELECT earpads FROM headphone EXCEPT SELECT earpads FROM headphone WHERE construction  =  'Plastic',Find all earpads that do not use plastic construction.,False,"SELECT Earpads FROM headphone WHERE Construction!= ""Plastic"""
941,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT model FROM headphone WHERE price  <  (SELECT avg(price) FROM headphone),SELECT model FROM headphone WHERE price  <  (SELECT avg(price) FROM headphone),Find the headphone models whose price is below the average price.,True,SELECT model FROM headphone WHERE price  <  (SELECT avg(price) FROM headphone)
942,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT Model FROM headphone WHERE Price  <  (SELECT avg(Price) FROM headphone),SELECT model FROM headphone WHERE price  <  (SELECT avg(price) FROM headphone),What are the headphone models that cost less than the average price?,True,SELECT Model FROM headphone WHERE Price  <  (SELECT avg(Price) FROM headphone)
943,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT Name FROM store ORDER BY Date_opened,SELECT name FROM store ORDER BY date_opened,Sort all store names by store open date.,True,SELECT Name FROM store ORDER BY Date_opened
944,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT Name FROM store ORDER BY Date_Opened,SELECT name FROM store ORDER BY date_opened,"Give me a list of store names, sorted by store open date.",True,SELECT Name FROM store ORDER BY Date_Opened
945,spider_data/test_database/headphone_store/headphone_store.sqlite,"SELECT T1.name,  T1.parking FROM store AS T1 JOIN stock AS T2 ON T1.store_id  =  T2.store_id WHERE T1.neighborhood  =  'Tarzana'","SELECT name ,  parking FROM store WHERE neighborhood  =  'Tarzana'",List name and parking info for the stores in the Tarzana neighborhood.,False,"SELECT T1.name,  T1.parking FROM store AS T1 JOIN stock AS T2 ON T1.store_id  =  T2.store_id WHERE T1.neighborhood  =  'Tarzana'"
946,spider_data/test_database/headphone_store/headphone_store.sqlite,"SELECT T2.name,  T1.parking FROM store AS T1 JOIN stock AS T2 ON T1.store_id  =  T2.store_id WHERE T1.neighborhood  =  ""Tarzana""","SELECT name ,  parking FROM store WHERE neighborhood  =  'Tarzana'","Which stores are located in the ""Tarzana"" neighborhood? Return their names and parking information.",False,"SELECT T2.name,  T1.parking FROM store AS T1 JOIN stock AS T2 ON T1.store_id  =  T2.store_id WHERE T1.neighborhood  =  ""Tarzana"""
947,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT count(DISTINCT Neighborhood) FROM store,SELECT count(DISTINCT neighborhood) FROM store,How many different neighborhoods are there for all stores?,True,SELECT count(DISTINCT Neighborhood) FROM store
948,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT count(DISTINCT Neighborhood) FROM store,SELECT count(DISTINCT neighborhood) FROM store,Count the number of distinct neighborhoods stores are located.,True,SELECT count(DISTINCT Neighborhood) FROM store
949,spider_data/test_database/headphone_store/headphone_store.sqlite,"SELECT count(*),  Neighborhood FROM store GROUP BY Neighborhood","SELECT count(*) ,  neighborhood FROM store GROUP BY neighborhood",find the number of stores in each neighborhood.,True,"SELECT count(*),  Neighborhood FROM store GROUP BY Neighborhood"
950,spider_data/test_database/headphone_store/headphone_store.sqlite,"SELECT count(*),  Neighborhood FROM store GROUP BY Neighborhood","SELECT count(*) ,  neighborhood FROM store GROUP BY neighborhood",How many stores are there in each neighborhood?,True,"SELECT count(*),  Neighborhood FROM store GROUP BY Neighborhood"
951,spider_data/test_database/headphone_store/headphone_store.sqlite,"SELECT T2.name,  T1.quantity FROM stock AS T1 JOIN store AS T2 ON T1.store_id  =  T2.store_id GROUP BY T1.store_id ORDER BY sum(T1.quantity) DESC LIMIT 1","SELECT t1.name ,  sum(t2.quantity) FROM store AS t1 JOIN stock AS t2 ON t1.store_id  =  t2.store_id GROUP BY t2.store_id ORDER BY sum(t2.quantity) DESC LIMIT 1",Find the name of the store which has the most headphones in stock. List the number of headphones as well.,False,"SELECT T2.name,  T1.quantity FROM stock AS T1 JOIN store AS T2 ON T1.store_id  =  T2.store_id GROUP BY T1.store_id ORDER BY sum(T1.quantity) DESC LIMIT 1"
952,spider_data/test_database/headphone_store/headphone_store.sqlite,"SELECT T2.Name,  T2.Products_QTY FROM stock AS T1 JOIN store AS T2 ON T1.Store_ID  =  T2.Store_ID","SELECT t1.name ,  sum(t2.quantity) FROM store AS t1 JOIN stock AS t2 ON t1.store_id  =  t2.store_id GROUP BY t2.store_id ORDER BY sum(t2.quantity) DESC LIMIT 1",Which store has the headphones in stock? Give me the store name and the total quantity.,False,"SELECT T2.Name,  T2.Quantity FROM stock AS T1 JOIN store AS T2 ON T1.Store_ID  =  T2.Store_ID"
953,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT T2.name FROM stock AS T1 JOIN store AS T2 ON T1.store_id  =  T2.store_id WHERE T1.quantity  =  0,SELECT name FROM store WHERE store_id NOT IN (SELECT store_id FROM stock),Find the name of stores which have no headphone in stock.,False,SELECT T2.name FROM stock AS T1 JOIN store AS T2 ON T1.store_id  =  T2.store_id WHERE T1.quantity  =  0
954,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT name FROM store WHERE store_id NOT IN (SELECT store_id FROM stock),SELECT name FROM store WHERE store_id NOT IN (SELECT store_id FROM stock),Which stores do not have any headphones in stock? Give me the store names.,True,SELECT name FROM store WHERE store_id NOT IN (SELECT store_id FROM stock)
955,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT Model FROM headphone WHERE Headphone_ID NOT IN (SELECT Headphone_ID FROM stock),SELECT model FROM headphone WHERE headphone_id NOT IN (SELECT headphone_id FROM stock),Which headphone models do not have any stock in any store?,True,SELECT Model FROM headphone WHERE Headphone_ID NOT IN (SELECT Headphone_ID FROM stock)
956,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT Model FROM headphone WHERE Headphone_ID NOT IN (SELECT Headphone_ID FROM stock),SELECT model FROM headphone WHERE headphone_id NOT IN (SELECT headphone_id FROM stock),Find the headphone models that are not in stock in any store.,True,SELECT Model FROM headphone WHERE Headphone_ID NOT IN (SELECT Headphone_ID FROM stock)
957,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT T1.Model FROM headphone AS T1 JOIN stock AS T2 ON T1.Headphone_ID  =  T2.Headphone_ID GROUP BY T1.Headphone_ID ORDER BY sum(T2.Quantity) DESC LIMIT 1,SELECT t1.model FROM headphone AS t1 JOIN stock AS t2 ON t1.headphone_id  =  t2.headphone_id GROUP BY t1.model ORDER BY sum(t2.quantity) DESC LIMIT 1,Which headphone model has the largest quantity of stock across all the stores?,True,SELECT T1.Model FROM headphone AS T1 JOIN stock AS T2 ON T1.Headphone_ID  =  T2.Headphone_ID GROUP BY T1.Headphone_ID ORDER BY sum(T2.Quantity) DESC LIMIT 1
958,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT SUM(Quantity) FROM stock,SELECT t1.model FROM headphone AS t1 JOIN stock AS t2 ON t1.headphone_id  =  t2.headphone_id GROUP BY t1.model ORDER BY sum(t2.quantity) DESC LIMIT 1,Find the headphone model whose total quantity in stock is the largest.,False,SELECT Model FROM stock GROUP BY Model ORDER BY SUM(Quantity) DESC LIMIT 1
959,spider_data/test_database/headphone_store/headphone_store.sqlite,"SELECT sum(T2.quantity) FROM store AS T1 JOIN stock AS T2 ON T1.store_id  =  T2.store_id WHERE T1.name  =  ""Woodman""",SELECT sum(t2.quantity) FROM store AS t1 JOIN stock AS t2 ON t1.store_id  =  t2.store_id WHERE t1.name  =  'Woodman',How many headphones are stored in the Woodman store?,True,"SELECT sum(T2.quantity) FROM store AS T1 JOIN stock AS T2 ON T1.store_id  =  T2.store_id WHERE T1.name  =  ""Woodman"""
960,spider_data/test_database/headphone_store/headphone_store.sqlite,"SELECT sum(T1.quantity) FROM stock AS T1 JOIN store AS T2 ON T1.store_id  =  T2.store_id WHERE T2.name  =  ""Woodman""",SELECT sum(t2.quantity) FROM store AS t1 JOIN stock AS t2 ON t1.store_id  =  t2.store_id WHERE t1.name  =  'Woodman',Find the total quantity of headphones stored in the Woodman store.,True,"SELECT sum(T1.quantity) FROM stock AS T1 JOIN store AS T2 ON T1.store_id  =  T2.store_id WHERE T2.name  =  ""Woodman"""
961,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT Neighborhood FROM store WHERE Store_ID NOT IN (SELECT Store_ID FROM stock),SELECT Neighborhood FROM store EXCEPT SELECT t1.Neighborhood FROM store AS t1 JOIN stock AS t2 ON t1.store_id  =  t2.store_id,Which neighborhood does not have any headphone in stock?,False,SELECT Neighborhood FROM store WHERE Store_ID NOT IN (SELECT Store_ID FROM stock)
962,spider_data/test_database/headphone_store/headphone_store.sqlite,SELECT Neighborhood FROM store WHERE Store_ID NOT IN (SELECT Store_ID FROM stock),SELECT Neighborhood FROM store EXCEPT SELECT t1.Neighborhood FROM store AS t1 JOIN stock AS t2 ON t1.store_id  =  t2.store_id,Find the neighborhood where no headphones are in stock.,False,SELECT Neighborhood FROM store WHERE Store_ID NOT IN (SELECT Store_ID FROM stock)
963,spider_data/test_database/aan_1/aan_1.sqlite,SELECT count(*) FROM author,SELECT count(*) FROM Author,How many authors do we have?,True,SELECT count(*) FROM author
964,spider_data/test_database/aan_1/aan_1.sqlite,SELECT count(*) FROM author,SELECT count(*) FROM Author,Count the number of authors.,True,SELECT count(*) FROM author
965,spider_data/test_database/aan_1/aan_1.sqlite,SELECT count(*) FROM paper,SELECT count(*) FROM Paper,How many papers do we have?,True,SELECT count(*) FROM paper
966,spider_data/test_database/aan_1/aan_1.sqlite,SELECT count(*) FROM paper,SELECT count(*) FROM Paper,Count the number of papers.,True,SELECT count(*) FROM paper
967,spider_data/test_database/aan_1/aan_1.sqlite,SELECT count(*) FROM affiliation,SELECT count(*) FROM Affiliation,How many affiliations do we have?,True,SELECT count(*) FROM affiliation
968,spider_data/test_database/aan_1/aan_1.sqlite,SELECT count(*) FROM affiliation,SELECT count(*) FROM Affiliation,Count the number of affiliations.,True,SELECT count(*) FROM affiliation
969,spider_data/test_database/aan_1/aan_1.sqlite,"SELECT count(*) FROM paper WHERE venue  =  ""NAACL 2000""","SELECT count(*) FROM Paper WHERE venue  =  ""NAACL"" AND YEAR  =  2000",How many papers do we have in NAACL 2000?,False,"SELECT count(*) FROM paper WHERE venue  =  ""NAACL 2000"""
970,spider_data/test_database/aan_1/aan_1.sqlite,"SELECT count(*) FROM paper WHERE venue  =  ""NAACL 2000""","SELECT count(*) FROM Paper WHERE venue  =  ""NAACL"" AND YEAR  =  2000",Count the number of papers in NAACL 2000.,False,"SELECT count(*) FROM paper WHERE venue  =  ""NAACL 2000"""
971,spider_data/test_database/aan_1/aan_1.sqlite,"SELECT count(*) FROM paper AS t1 JOIN affiliation AS t2 ON t1Paper_ID  =  t2Affiliation_ID WHERE t2.name  =  ""Columbia University"" AND t1.year  =  2009","SELECT count(DISTINCT T1.paper_id) FROM Paper AS T1 JOIN Author_list AS T2 ON T1.paper_id  =  T2.paper_id JOIN Affiliation AS T3 ON T2.affiliation_id  =  T3.affiliation_id WHERE T3.name LIKE ""Columbia University"" AND T1.year  =  2009",How many papers are published in year 2009 by Columbia University?,False,"SELECT count(*) FROM paper AS t1 JOIN affiliation AS t2 ON t1.affiliation_id  =  t2.affiliation_id WHERE t2.name  =  ""Columbia University"" AND t1.year  =  2009"
