,db_path,generated_sql,gold_sql,question,isCorrect
4535,spider_data/database/document_management/document_management.sqlite,SELECT AVG(access_count) as average_access_count FROM Documents GROUP BY document_structure_code ORDER BY COUNT(*) ASC LIMIT 1;,SELECT avg(access_count) FROM documents GROUP BY document_structure_code ORDER BY count(*) ASC LIMIT 1,Find the average access count of documents with the least popular structure.,True
4536,spider_data/database/document_management/document_management.sqlite,"SELECT AVG(access_count) AS average_access_count FROM Documents WHERE document_structure_code IN (     SELECT document_structure_code     FROM Document_Structures     GROUP BY document_structure_code     ORDER BY COUNT(*) ASC     LIMIT 1 ); ```
Execution failed on sql 'SELECT AVG(access_count) AS average_access_count FROM Documents WHERE document_structure_code IN (     SELECT document_structure_code     FROM Document_Structures     GROUP BY document_structure_code     ORDER BY COUNT(*) ASC     LIMIT 1 ); ```': You can only execute one statement at a time.",SELECT avg(access_count) FROM documents GROUP BY document_structure_code ORDER BY count(*) ASC LIMIT 1,What is the average access count of documents that have the least common structure?,False
4537,spider_data/database/document_management/document_management.sqlite,"SELECT image_name, image_url FROM Images ORDER BY image_name ASC;","SELECT image_name ,  image_url FROM images ORDER BY image_name",List all the image name and URLs in the order of their names.,True
4538,spider_data/database/document_management/document_management.sqlite,"SELECT image_name, image_url FROM Images ORDER BY image_name ASC;","SELECT image_name ,  image_url FROM images ORDER BY image_name","What are the names and urls of images, sorted alphabetically?",True
4539,spider_data/database/document_management/document_management.sqlite,"SELECT role_code, COUNT(*) as user_count FROM Users GROUP BY role_code;","SELECT count(*) ,  role_code FROM users GROUP BY role_code",Find the number of users in each role.,True
4540,spider_data/database/document_management/document_management.sqlite,"SELECT role_code, COUNT(user_id) AS user_count FROM Users GROUP BY role_code;","SELECT count(*) ,  role_code FROM users GROUP BY role_code","What are the different role codes for users, and how many users have each?",True
4541,spider_data/database/document_management/document_management.sqlite,"<sql> SELECT document_type_code FROM Documents GROUP BY document_type_code HAVING COUNT(*) > 2; </sql>
Execution failed on sql '<sql> SELECT document_type_code FROM Documents GROUP BY document_type_code HAVING COUNT(*) > 2; </sql>': near ""<"": syntax error",SELECT document_type_code FROM documents GROUP BY document_type_code HAVING count(*)  >  2,What document types have more than 2 corresponding documents?,False
4542,spider_data/database/document_management/document_management.sqlite,SELECT document_type_code FROM Documents GROUP BY document_type_code HAVING COUNT(*) > 2;,SELECT document_type_code FROM documents GROUP BY document_type_code HAVING count(*)  >  2,Give the codes of document types that have more than 2 corresponding documents.,True
4543,spider_data/database/company_office/company_office.sqlite,SELECT COUNT(*) FROM Companies;,SELECT count(*) FROM Companies,How many companies are there?,True
4544,spider_data/database/company_office/company_office.sqlite,SELECT COUNT(*) FROM Companies;,SELECT count(*) FROM Companies,Count the number of companies.,True
4545,spider_data/database/company_office/company_office.sqlite,"SELECT name FROM Companies ORDER BY Market_Value_billion DESC; ```
Execution failed on sql 'SELECT name FROM Companies ORDER BY Market_Value_billion DESC; ```': You can only execute one statement at a time.",SELECT name FROM Companies ORDER BY Market_Value_billion DESC,List the names of companies in descending order of market value.,False
4546,spider_data/database/company_office/company_office.sqlite,SELECT name FROM Companies ORDER BY Market_Value_billion DESC;,SELECT name FROM Companies ORDER BY Market_Value_billion DESC,Sort the company names in descending order of the company's market value.,True
4547,spider_data/database/company_office/company_office.sqlite,SELECT name FROM Companies WHERE Headquarters != 'USA',SELECT name FROM Companies WHERE Headquarters != 'USA',"What are the names of companies whose headquarters are not ""USA""?",True
4548,spider_data/database/company_office/company_office.sqlite,SELECT name FROM Companies WHERE Headquarters != 'USA',SELECT name FROM Companies WHERE Headquarters != 'USA',"Find the names of the companies whose headquarters are not located in ""USA"".",True
4549,spider_data/database/company_office/company_office.sqlite,"SELECT C.name, C.Assets_billion FROM Companies AS C ORDER BY C.name ASC;","SELECT name ,  Assets_billion FROM Companies ORDER BY name ASC","What are the name and assets of each company, sorted in ascending order of company name?",True
4550,spider_data/database/company_office/company_office.sqlite,"SELECT Companies.name, Companies.Assets_billion FROM Companies JOIN Office_locations ON Companies.id = Office_locations.company_id ORDER BY Companies.name ASC;","SELECT name ,  Assets_billion FROM Companies ORDER BY name ASC",List the name and assets of each company in ascending order of company name.,False
4551,spider_data/database/company_office/company_office.sqlite,SELECT AVG(Profits_billion) as Average_Profits FROM Companies;,SELECT avg(Profits_billion) FROM Companies,What are the average profits of companies?,True
4552,spider_data/database/company_office/company_office.sqlite,SELECT AVG(Profits_billion) AS Average_Profits FROM Companies,SELECT avg(Profits_billion) FROM Companies,Compute the average profits companies make.,True
4553,spider_data/database/company_office/company_office.sqlite,"SELECT MAX(Sales_billion) AS Max_Sales, MIN(Sales_billion) AS Min_Sales FROM Companies WHERE Industry != 'Banking'","SELECT max(Sales_billion) ,  min(Sales_billion) FROM Companies WHERE Industry != ""Banking""","What are the maximum and minimum sales of the companies whose industries are not ""Banking"".",True
4554,spider_data/database/company_office/company_office.sqlite,"MAX(115.5), MIN(0)
Execution failed on sql 'MAX(115.5), MIN(0)': near ""MAX"": syntax error","SELECT max(Sales_billion) ,  min(Sales_billion) FROM Companies WHERE Industry != ""Banking""","Find the maximum and minimum sales of the companies that are not in the ""Banking"" industry.",False
4555,spider_data/database/company_office/company_office.sqlite,SELECT COUNT(DISTINCT Industry) FROM Companies,SELECT count(DISTINCT Industry) FROM Companies,How many different industries are the companies in?,True
4556,spider_data/database/company_office/company_office.sqlite,SELECT COUNT(DISTINCT Industry) AS Number_of_Distinct_Company_Industries FROM Companies;,SELECT count(DISTINCT Industry) FROM Companies,Count the number of distinct company industries.,True
4557,spider_data/database/company_office/company_office.sqlite,SELECT name FROM buildings ORDER BY Height DESC;,SELECT name FROM buildings ORDER BY Height DESC,List the names of buildings in descending order of building height.,True
4558,spider_data/database/company_office/company_office.sqlite,SELECT name FROM buildings ORDER BY Height DESC;,SELECT name FROM buildings ORDER BY Height DESC,What are the names of buildings sorted in descending order of building height?,True
4559,spider_data/database/company_office/company_office.sqlite,SELECT Stories FROM buildings ORDER BY Height DESC LIMIT 1,SELECT Stories FROM buildings ORDER BY Height DESC LIMIT 1,Find the stories of the building with the largest height.,True
4560,spider_data/database/company_office/company_office.sqlite,SELECT Stories FROM buildings ORDER BY Height DESC LIMIT 1,SELECT Stories FROM buildings ORDER BY Height DESC LIMIT 1,What is the stories of highest building?,True
4561,spider_data/database/company_office/company_office.sqlite,"SELECT b.name AS Building_Name, c.name AS Company_Name  FROM Office_locations ol JOIN buildings b ON ol.building_id = b.id JOIN Companies c ON ol.company_id = c.id;
Reindexing only valid with uniquely valued Index objects","SELECT T3.name ,  T2.name FROM Office_locations AS T1 JOIN buildings AS T2 ON T1.building_id  =  T2.id JOIN Companies AS T3 ON T1.company_id  =  T3.id",List the name of a building along with the name of a company whose office is in the building.,False
4562,spider_data/database/company_office/company_office.sqlite,"SELECT C.name AS Company_Name, B.name AS Building_Name  FROM Companies C  JOIN Office_locations OL ON C.id = OL.company_id  JOIN buildings B ON OL.building_id = B.id
Reindexing only valid with uniquely valued Index objects","SELECT T3.name ,  T2.name FROM Office_locations AS T1 JOIN buildings AS T2 ON T1.building_id  =  T2.id JOIN Companies AS T3 ON T1.company_id  =  T3.id","For each company, return the company name and the name of the building its office is located in.",False
4563,spider_data/database/company_office/company_office.sqlite,"SELECT b.name FROM buildings b JOIN Office_locations ol ON b.id = ol.building_id GROUP BY b.id, b.name HAVING COUNT(ol.company_id) > 1; ```
Execution failed on sql 'SELECT b.name FROM buildings b JOIN Office_locations ol ON b.id = ol.building_id GROUP BY b.id, b.name HAVING COUNT(ol.company_id) > 1; ```': You can only execute one statement at a time.",SELECT T2.name FROM Office_locations AS T1 JOIN buildings AS T2 ON T1.building_id  =  T2.id JOIN Companies AS T3 ON T1.company_id  =  T3.id GROUP BY T1.building_id HAVING COUNT(*)  >  1,Show the names of the buildings that have more than one company offices.,False
4564,spider_data/database/company_office/company_office.sqlite,"SELECT b.name  FROM buildings b  JOIN Office_locations ol ON b.id = ol.building_id  GROUP BY b.name  HAVING COUNT(ol.company_id) > 1; ```
Execution failed on sql 'SELECT b.name  FROM buildings b  JOIN Office_locations ol ON b.id = ol.building_id  GROUP BY b.name  HAVING COUNT(ol.company_id) > 1; ```': You can only execute one statement at a time.",SELECT T2.name FROM Office_locations AS T1 JOIN buildings AS T2 ON T1.building_id  =  T2.id JOIN Companies AS T3 ON T1.company_id  =  T3.id GROUP BY T1.building_id HAVING COUNT(*)  >  1,Which buildings have more than one company offices? Give me the building names.,False
4565,spider_data/database/company_office/company_office.sqlite,SELECT b.name FROM buildings b JOIN Office_locations ol ON b.id = ol.building_id GROUP BY b.id ORDER BY COUNT(ol.company_id) DESC LIMIT 1;,SELECT T2.name FROM Office_locations AS T1 JOIN buildings AS T2 ON T1.building_id  =  T2.id JOIN Companies AS T3 ON T1.company_id  =  T3.id GROUP BY T1.building_id ORDER BY COUNT(*) DESC LIMIT 1,Show the name of the building that has the most company offices.,True
4566,spider_data/database/company_office/company_office.sqlite,SELECT T1.name  FROM buildings AS T1  JOIN Office_locations AS T2 ON T1.id = T2.building_id  GROUP BY T1.name  ORDER BY COUNT(T2.company_id) DESC  LIMIT 1;,SELECT T2.name FROM Office_locations AS T1 JOIN buildings AS T2 ON T1.building_id  =  T2.id JOIN Companies AS T3 ON T1.company_id  =  T3.id GROUP BY T1.building_id ORDER BY COUNT(*) DESC LIMIT 1,Which building has the largest number of company offices? Give me the building name.,True
4567,spider_data/database/company_office/company_office.sqlite,SELECT name FROM buildings WHERE Status = 'on-hold' ORDER BY Stories ASC;,"SELECT name FROM buildings WHERE Status  =  ""on-hold"" ORDER BY Stories ASC","Please show the names of the buildings whose status is ""on-hold"", in ascending order of stories.",True
4568,spider_data/database/company_office/company_office.sqlite,SELECT name FROM buildings WHERE Status = 'on-hold' ORDER BY Stories ASC;,"SELECT name FROM buildings WHERE Status  =  ""on-hold"" ORDER BY Stories ASC","Find the names of the buildings in ""on-hold"" status, and sort them in ascending order of building stories.",True
4569,spider_data/database/company_office/company_office.sqlite,"SELECT Industry, COUNT(*) AS Number_of_Companies FROM Companies GROUP BY Industry;","SELECT Industry ,  COUNT(*) FROM Companies GROUP BY Industry",Please show each industry and the corresponding number of companies in that industry.,True
4570,spider_data/database/company_office/company_office.sqlite,"SELECT Industry, COUNT(*) as Number_of_Companies  FROM Companies  GROUP BY Industry;","SELECT Industry ,  COUNT(*) FROM Companies GROUP BY Industry",Whah are the name of each industry and the number of companies in that industry?,True
